PLAYER_ID,def_2 Pointers_freq,def_3 Pointers_freq,def_Greater_Than_15_Ft_freq,def_Less_Than_10_Ft_freq,def_Less_Than_6_Ft_freq,def_2 Pointers_dfgm,def_3 Pointers_dfgm,def_Greater_Than_15_Ft_dfgm,def_Less_Than_10_Ft_dfgm,def_Less_Than_6_Ft_dfgm,def_2 Pointers_dfga,def_3 Pointers_dfga,def_Greater_Than_15_Ft_dfga,def_Less_Than_10_Ft_dfga,def_Less_Than_6_Ft_dfga,def_2 Pointers_plus_minus,def_3 Pointers_plus_minus,def_Greater_Than_15_Ft_plus_minus,def_Less_Than_10_Ft_plus_minus,def_Less_Than_6_Ft_plus_minus
203585,0.542,0.458,0.627,0.313,0.229,1.38,1.06,1.5,0.81,0.69,2.81,2.38,3.25,1.63,1.19,0.008,0.093,0.088,-0.027,-0.011
203705,0.643,0.357,0.56,0.345,0.226,1.82,0.59,1.06,1.24,0.88,3.18,1.76,2.76,1.71,1.12,0.112,-0.024,0.024,0.208,0.219
203894,0.622,0.378,0.586,0.267,0.169,2.14,0.96,1.56,1.1,0.85,4.4,2.68,4.15,1.89,1.19,0.001,-0.002,0.004,0.034,0.103
203897,0.557,0.443,0.618,0.321,0.221,1.73,0.86,1.32,1.14,0.91,3.32,2.64,3.68,1.91,1.32,0.004,-0.037,-0.023,0.013,0.049
203901,0.627,0.373,0.535,0.349,0.268,3.63,1.49,2.21,2.33,1.92,6.6,3.94,5.63,3.68,2.83,0.052,0.014,0.011,0.076,0.067
203903,0.61,0.39,0.544,0.372,0.288,2.43,1.06,1.45,1.83,1.51,4.55,2.91,4.06,2.78,2.15,0.038,0.005,-0.013,0.104,0.097
203914,0.546,0.454,0.628,0.269,0.185,2.44,1.3,1.89,1.42,1.2,4.56,3.79,5.24,2.24,1.55,0.031,-0.03,-0.021,0.066,0.149
203915,0.659,0.341,0.595,0.286,0.199,2.83,1.14,2.19,1.35,1.04,5.86,3.03,5.28,2.54,1.77,-0.01,0.016,0.036,-0.019,-0.016
203918,0.63,0.37,0.531,0.39,0.314,2.62,1.08,1.57,1.87,1.57,4.55,2.67,3.83,2.82,2.27,0.068,0.047,0.04,0.095,0.075
203920,0.795,0.205,0.335,0.601,0.442,2.97,0.57,0.97,2.35,1.95,5.97,1.54,2.51,4.51,3.32,-0.017,-0.001,0.011,-0.044,-0.028
203922,0.681,0.319,0.496,0.395,0.277,2.04,0.48,0.78,1.43,1.09,3.52,1.65,2.57,2.04,1.43,0.07,-0.082,-0.07,0.125,0.125
203924,0.68,0.32,0.438,0.512,0.41,2.38,0.9,1.2,1.91,1.64,5.13,2.41,3.3,3.86,3.09,-0.054,0.013,-0.008,-0.077,-0.093
203925,0.665,0.335,0.529,0.387,0.282,2.7,0.92,1.52,1.82,1.48,5.48,2.77,4.36,3.19,2.32,-0.001,-0.032,-0.028,0.011,0.022
203926,0.583,0.417,0.55,0.389,0.278,1.87,0.85,1.22,1.4,1.12,3.77,2.69,3.55,2.51,1.79,-0.002,-0.053,-0.032,0.0,0.006
203932,0.725,0.275,0.411,0.501,0.392,3.81,0.98,1.5,3.07,2.53,8.03,3.05,4.55,5.55,4.34,-0.04,-0.04,-0.044,-0.017,-0.035
203933,0.577,0.423,0.594,0.329,0.26,2.53,1.36,1.78,1.84,1.56,5.2,3.81,5.36,2.97,2.34,-0.018,-0.007,-0.038,0.056,0.049
203935,0.538,0.462,0.624,0.314,0.231,2.37,1.22,1.78,1.53,1.27,4.67,4.0,5.41,2.73,2.0,0.004,-0.057,-0.046,-0.007,0.017
203937,0.682,0.318,0.48,0.438,0.336,3.0,0.86,1.39,2.14,1.84,5.51,2.57,3.88,3.54,2.72,0.028,-0.024,-0.014,0.025,0.046
203939,0.65,0.35,0.519,0.412,0.273,2.91,1.19,1.83,2.12,1.63,6.05,3.26,4.83,3.83,2.54,-0.033,0.006,0.005,-0.017,0.022
203943,0.724,0.276,0.419,0.513,0.387,2.66,0.58,0.98,2.06,1.68,4.94,1.88,2.86,3.5,2.64,0.027,-0.051,-0.031,0.029,0.026
203944,0.724,0.276,0.393,0.546,0.42,4.16,1.14,1.69,3.33,2.8,8.25,3.15,4.48,6.22,4.79,-0.01,0.0,0.005,-0.034,-0.035
203952,0.571,0.429,0.547,0.371,0.289,4.1,2.09,2.71,3.11,2.66,7.6,5.71,7.29,4.94,3.85,0.03,0.005,0.0,0.059,0.071
203953,0.617,0.383,0.471,0.471,0.406,2.84,1.06,1.23,2.32,2.1,5.19,3.23,3.97,3.97,3.42,0.027,-0.034,-0.062,0.01,-0.015
203954,0.823,0.177,0.335,0.573,0.459,5.1,0.73,1.5,3.82,3.27,11.73,2.52,4.77,8.16,6.53,-0.09,-0.074,-0.063,-0.104,-0.121
203957,0.605,0.395,0.568,0.358,0.259,1.21,0.79,1.0,1.0,0.64,3.5,2.29,3.29,2.07,1.5,-0.149,-0.001,-0.067,-0.074,-0.192
203960,0.625,0.375,0.493,0.485,0.426,1.68,0.82,1.18,1.27,1.05,3.86,2.32,3.05,3.0,2.64,-0.087,-0.014,0.014,-0.148,-0.219
203967,0.658,0.342,0.493,0.45,0.364,3.93,1.35,2.12,2.81,2.35,7.51,3.91,5.63,5.13,4.16,0.013,-0.022,0.003,-0.018,-0.053
203991,0.803,0.197,0.342,0.602,0.488,6.45,1.23,1.99,5.41,4.5,13.08,3.22,5.57,9.81,7.95,-0.023,0.016,-0.021,-0.016,-0.051
203992,0.559,0.441,0.578,0.359,0.262,2.54,1.45,1.97,1.79,1.49,4.71,3.72,4.87,3.03,2.21,0.033,0.028,0.033,0.026,0.053
203998,0.75,0.25,0.313,0.594,0.438,1.22,0.11,0.11,1.11,1.0,2.67,0.89,1.11,2.11,1.56,-0.074,-0.24,-0.264,-0.044,0.018
203999,0.8,0.2,0.339,0.589,0.462,7.66,1.18,2.3,6.01,5.04,13.05,3.27,5.54,9.61,7.54,0.062,0.005,0.042,0.05,0.043
204001,0.641,0.359,0.481,0.481,0.38,4.53,2.04,2.81,3.57,2.87,9.94,5.55,7.45,7.45,5.89,-0.06,0.008,0.008,-0.091,-0.136
204020,0.666,0.334,0.482,0.429,0.316,3.57,1.2,1.93,2.5,2.04,6.74,3.39,4.89,4.34,3.2,0.031,-0.008,0.015,0.023,0.03
204025,0.515,0.485,0.601,0.316,0.234,1.55,1.11,1.34,1.11,0.89,2.83,2.66,3.3,1.74,1.28,0.047,0.067,0.039,0.082,0.084
204038,0.531,0.469,0.588,0.324,0.256,1.42,0.9,1.15,1.06,0.87,2.67,2.37,2.96,1.63,1.29,0.033,0.031,0.027,0.09,0.062
204060,0.605,0.395,0.595,0.294,0.202,2.54,1.32,1.98,1.5,1.26,5.27,3.44,5.18,2.56,1.76,-0.024,0.017,0.006,0.019,0.092
204456,0.6,0.4,0.612,0.274,0.163,1.7,1.01,1.5,0.93,0.68,4.18,2.78,4.26,1.91,1.14,-0.078,0.0,-0.02,-0.047,0.003
1626143,0.826,0.174,0.297,0.564,0.39,3.11,0.52,0.89,2.15,1.59,5.96,1.26,2.15,4.07,2.81,-0.004,0.061,0.042,-0.042,-0.049
1626144,0.576,0.424,0.579,0.369,0.287,1.92,1.1,1.53,1.39,1.15,3.54,2.61,3.56,2.27,1.76,0.045,0.058,0.054,0.058,0.047
1626145,0.563,0.437,0.588,0.305,0.2,1.8,0.88,1.26,1.11,0.83,3.22,2.5,3.37,1.74,1.15,0.074,-0.004,0.005,0.093,0.122
1626147,0.557,0.443,0.608,0.31,0.253,1.15,0.79,1.06,0.76,0.7,2.67,2.12,2.91,1.48,1.21,-0.07,0.018,-0.002,-0.043,-0.03
1626149,0.705,0.295,0.45,0.489,0.354,3.01,0.86,1.47,2.19,1.73,6.03,2.52,3.85,4.18,3.03,-0.017,-0.012,0.01,-0.04,-0.047
1626153,0.682,0.318,0.473,0.402,0.291,2.16,0.64,0.97,1.52,1.27,4.48,2.09,3.1,2.64,1.91,-0.008,-0.051,-0.056,0.029,0.062
1626156,0.672,0.328,0.521,0.38,0.273,2.69,1.08,1.67,1.77,1.52,5.08,2.48,3.94,2.88,2.06,0.03,0.085,0.053,0.059,0.128
1626157,0.796,0.204,0.357,0.575,0.452,6.52,1.26,2.16,5.15,4.37,12.51,3.21,5.61,9.04,7.1,0.001,0.03,0.007,-0.001,-0.004
1626158,0.748,0.252,0.388,0.539,0.43,2.61,0.63,1.0,2.04,1.76,5.37,1.8,2.78,3.87,3.09,-0.031,-0.002,-0.011,-0.04,-0.054
1626159,0.634,0.366,0.513,0.414,0.306,3.12,0.97,1.69,2.19,1.76,6.03,3.48,4.88,3.94,2.91,0.015,-0.083,-0.027,-0.008,-0.012
1626161,0.67,0.33,0.464,0.47,0.362,3.49,1.4,1.9,2.7,2.27,7.14,3.52,4.95,5.01,3.86,-0.042,0.039,0.016,-0.041,-0.04
1626162,0.577,0.423,0.567,0.375,0.311,2.73,1.28,1.75,2.05,1.81,4.77,3.49,4.68,3.1,2.57,0.071,0.008,0.006,0.105,0.096
1626163,0.654,0.346,0.514,0.421,0.311,3.35,1.42,2.1,2.36,1.86,6.28,3.32,4.94,4.04,2.99,0.026,0.062,0.048,0.029,0.011
1626164,0.572,0.428,0.584,0.336,0.257,3.15,1.78,2.41,2.24,1.85,6.15,4.59,6.28,3.61,2.76,0.014,0.028,0.01,0.068,0.07
1626167,0.83,0.17,0.275,0.677,0.556,5.86,0.83,1.45,5.05,4.42,11.51,2.35,3.82,9.38,7.71,-0.014,-0.007,0.005,-0.03,-0.045
1626168,0.707,0.293,0.421,0.524,0.419,3.0,0.85,1.21,2.4,2.15,6.04,2.51,3.6,4.48,3.58,-0.019,-0.005,-0.026,-0.027,-0.012
1626169,0.602,0.398,0.569,0.357,0.259,2.45,1.19,1.72,1.67,1.36,4.84,3.2,4.58,2.87,2.09,-0.01,0.012,0.006,0.003,0.025
1626171,0.691,0.309,0.432,0.496,0.417,3.03,0.82,1.22,2.36,2.04,5.33,2.39,3.33,3.83,3.22,0.051,-0.02,-0.008,0.05,0.02
1626172,0.711,0.289,0.465,0.472,0.35,2.32,0.84,1.23,1.74,1.4,5.47,2.23,3.58,3.63,2.69,-0.087,0.023,-0.02,-0.087,-0.092
1626178,0.769,0.231,0.404,0.493,0.363,4.38,0.91,1.71,3.09,2.47,8.39,2.52,4.41,5.38,3.95,0.011,0.0,0.014,0.006,0.005
1626179,0.578,0.422,0.603,0.291,0.206,2.06,1.13,1.61,1.34,1.09,4.4,3.22,4.6,2.22,1.57,-0.025,-0.015,-0.027,0.047,0.08
1626181,0.613,0.387,0.565,0.343,0.251,1.26,0.62,0.91,0.88,0.66,2.55,1.62,2.35,1.43,1.05,-0.001,0.019,0.01,0.05,0.016
1626188,0.631,0.369,0.558,0.335,0.209,2.34,1.03,1.45,1.55,1.24,4.48,2.62,3.97,2.38,1.48,0.035,0.062,0.004,0.111,0.24
1626192,0.635,0.365,0.578,0.323,0.187,1.73,0.85,1.3,1.06,0.68,3.98,2.28,3.62,2.02,1.17,-0.065,0.008,-0.018,-0.038,-0.045
1626195,0.796,0.204,0.347,0.596,0.484,2.25,0.34,0.75,1.75,1.43,4.07,1.05,1.77,3.05,2.48,0.032,-0.029,0.046,0.018,-0.017
1626196,0.641,0.359,0.536,0.374,0.264,3.06,1.63,2.29,2.05,1.68,7.23,4.05,6.05,4.22,2.97,-0.072,0.035,0.0,-0.066,-0.042
1626203,0.606,0.394,0.558,0.334,0.233,1.63,0.81,1.12,1.12,0.86,3.25,2.12,3.0,1.8,1.25,0.004,0.022,0.0,0.078,0.098
1626204,0.755,0.245,0.383,0.541,0.406,3.78,0.8,1.34,2.95,2.52,7.11,2.31,3.61,5.09,3.83,0.011,-0.011,0.0,0.008,0.033
1626209,0.645,0.355,0.532,0.405,0.311,2.9,1.11,1.66,2.14,1.78,5.64,3.11,4.66,3.55,2.73,0.007,0.0,-0.014,0.039,0.036
1626220,0.624,0.376,0.561,0.338,0.262,1.67,0.67,1.02,1.14,0.97,3.58,2.16,3.22,1.94,1.5,-0.034,-0.052,-0.06,0.03,0.035
1626224,0.608,0.392,0.547,0.366,0.272,1.42,0.65,0.94,0.98,0.77,2.94,1.9,2.65,1.77,1.31,-0.014,-0.016,-0.013,0.002,-0.014
1626245,0.74,0.26,0.378,0.538,0.416,3.06,0.7,1.02,2.51,2.04,5.47,1.92,2.79,3.98,3.08,0.041,0.008,-0.002,0.063,0.048
1626246,0.888,0.112,0.382,0.52,0.414,2.0,0.15,0.82,1.21,1.06,4.09,0.52,1.76,2.39,1.91,-0.045,0.005,0.102,-0.073,-0.07
1626259,0.581,0.419,0.651,0.302,0.256,1.25,0.25,0.67,0.75,0.75,2.08,1.5,2.33,1.08,0.92,0.103,-0.183,-0.087,0.122,0.196
1627732,0.596,0.404,0.586,0.331,0.222,3.36,1.43,2.36,1.95,1.43,6.89,4.68,6.78,3.83,2.56,-0.02,-0.055,-0.027,-0.059,-0.065
1627733,0.672,0.328,0.469,0.47,0.361,4.15,1.53,2.39,2.99,2.48,8.16,3.99,5.7,5.71,4.39,-0.008,0.02,0.046,-0.048,-0.057
1627734,0.812,0.188,0.305,0.632,0.506,4.38,0.7,1.16,3.58,3.08,8.77,2.03,3.3,6.82,5.46,-0.019,-0.017,-0.024,-0.04,-0.051
1627736,0.659,0.341,0.504,0.457,0.341,0.98,0.42,0.63,0.67,0.58,1.98,1.02,1.51,1.37,1.02,-0.003,0.045,0.042,-0.058,-0.024
1627737,0.713,0.287,0.42,0.534,0.412,3.5,1.15,1.63,2.83,2.35,7.13,2.86,4.19,5.33,4.11,-0.022,0.048,0.015,-0.036,-0.045
1627739,0.561,0.439,0.575,0.354,0.27,3.24,1.84,2.45,2.35,2.02,6.16,4.82,6.31,3.88,2.96,0.03,0.017,0.011,0.052,0.072
1627740,0.626,0.374,0.463,0.469,0.347,1.8,0.67,0.87,1.47,1.17,3.07,1.83,2.27,2.3,1.7,0.066,0.021,0.025,0.068,0.083
1627741,0.615,0.385,0.535,0.398,0.304,3.16,1.22,1.84,2.25,1.96,5.63,3.53,4.9,3.65,2.78,0.061,-0.023,0.0,0.06,0.092
1627742,0.571,0.429,0.587,0.352,0.284,3.26,1.46,2.11,2.33,2.05,6.25,4.68,6.42,3.84,3.11,0.015,-0.047,-0.043,0.042,0.046
1627745,0.805,0.195,0.293,0.634,0.512,1.23,0.31,0.38,1.0,0.92,2.54,0.62,0.92,2.0,1.62,-0.02,0.144,0.032,-0.047,-0.017
1627746,0.67,0.33,0.43,0.537,0.437,3.29,1.08,1.42,2.88,2.46,6.14,3.02,3.93,4.92,4.0,0.012,0.002,-0.004,0.011,-0.008
1627747,0.631,0.369,0.585,0.327,0.244,3.15,1.53,2.43,1.91,1.54,6.13,3.59,5.69,3.18,2.37,0.014,0.061,0.044,0.042,0.031
1627748,0.834,0.166,0.27,0.683,0.579,3.93,0.58,0.94,3.38,2.94,7.34,1.46,2.38,6.01,5.1,0.014,0.035,0.019,-0.008,-0.042
1627749,0.645,0.355,0.495,0.417,0.313,2.97,1.21,1.76,2.09,1.74,5.6,3.08,4.29,3.62,2.72,0.021,0.036,0.037,0.01,0.02
1627750,0.618,0.382,0.533,0.363,0.278,3.74,1.59,2.29,2.5,2.09,6.5,4.03,5.61,3.83,2.93,0.078,0.032,0.032,0.102,0.109
1627751,0.848,0.152,0.248,0.684,0.527,4.26,0.6,0.96,3.55,2.91,9.15,1.63,2.67,7.38,5.68,-0.049,0.011,-0.011,-0.081,-0.097
1627752,0.627,0.373,0.54,0.375,0.302,3.46,1.26,2.11,2.23,1.94,6.26,3.73,5.4,3.74,3.01,0.034,-0.026,0.016,0.02,0.013
1627756,0.531,0.469,0.601,0.347,0.277,2.82,1.57,2.09,2.08,1.75,4.89,4.32,5.54,3.2,2.55,0.065,0.002,0.005,0.075,0.057
1627759,0.574,0.426,0.587,0.329,0.25,2.45,1.27,1.76,1.67,1.46,5.39,4.0,5.51,3.09,2.34,-0.049,-0.05,-0.056,-0.021,0.007
1627761,0.611,0.389,0.51,0.382,0.293,2.24,0.88,1.12,1.68,1.32,3.84,2.44,3.2,2.4,1.84,0.087,-0.007,-0.027,0.145,0.099
1627763,0.652,0.348,0.502,0.415,0.306,3.19,1.3,2.0,2.19,1.96,6.21,3.32,4.79,3.96,2.91,0.022,0.028,0.044,0.001,0.063
1627767,0.787,0.213,0.303,0.63,0.52,2.59,0.53,0.73,2.22,1.94,4.63,1.25,1.78,3.71,3.06,0.042,0.066,0.041,0.037,0.022
1627774,0.707,0.293,0.512,0.439,0.341,0.89,0.21,0.32,0.74,0.58,1.53,0.63,1.11,0.95,0.74,0.065,-0.019,-0.074,0.188,0.124
1627775,0.672,0.328,0.479,0.429,0.286,1.75,0.58,0.87,1.25,0.98,3.35,1.63,2.38,2.13,1.42,0.017,-0.011,-0.008,0.019,0.062
1627777,0.75,0.25,0.5,0.25,0.125,1.0,0.33,0.67,0.33,0.33,2.0,0.67,1.33,0.67,0.33,0.043,0.099,0.125,0.033,0.451
1627780,0.709,0.291,0.453,0.465,0.349,1.8,0.55,0.9,1.15,0.9,3.05,1.25,1.95,2.0,1.5,0.095,0.075,0.08,0.019,-0.007
1627783,0.658,0.342,0.465,0.47,0.331,2.37,0.95,1.4,1.77,1.35,4.94,2.57,3.49,3.53,2.48,-0.025,0.011,0.029,-0.056,-0.067
1627788,0.733,0.267,0.6,0.367,0.233,1.27,0.45,0.73,0.91,0.64,2.0,0.73,1.64,1.0,0.64,0.161,0.27,0.103,0.368,0.409
1627789,0.584,0.416,0.566,0.339,0.259,1.63,0.82,1.04,1.04,0.9,3.27,2.33,3.16,1.9,1.45,-0.003,-0.007,-0.042,-0.009,0.011
1627790,0.824,0.176,0.278,0.667,0.454,2.09,0.36,0.68,1.68,1.23,4.05,0.86,1.36,3.27,2.23,0.002,0.085,0.131,-0.047,-0.066
1627812,0.599,0.401,0.578,0.317,0.226,2.96,1.23,1.9,1.82,1.44,5.13,3.44,4.95,2.72,1.94,0.08,0.005,0.018,0.109,0.128
1627814,0.577,0.423,0.593,0.317,0.252,2.33,1.13,1.4,1.8,1.47,4.73,3.47,4.87,2.6,2.07,-0.016,-0.035,-0.081,0.117,0.083
1627820,0.61,0.39,0.584,0.338,0.263,3.66,1.24,2.24,2.31,1.93,6.48,4.14,6.21,3.59,2.79,0.055,-0.061,-0.017,0.082,0.078
1627823,0.582,0.418,0.591,0.373,0.318,1.38,0.76,1.05,1.05,1.0,3.05,2.19,3.1,1.95,1.67,-0.045,0.008,-0.023,-0.013,-0.002
1627826,0.785,0.215,0.333,0.589,0.461,2.33,0.44,0.75,1.86,1.56,4.78,1.31,2.03,3.58,2.81,-0.032,-0.029,-0.007,-0.051,-0.064
1627827,0.65,0.35,0.545,0.371,0.266,2.25,1.1,1.55,1.55,1.25,4.65,2.5,3.9,2.65,1.9,-0.032,0.096,0.039,-0.006,0.019
1627832,0.642,0.358,0.527,0.358,0.22,1.85,0.8,1.2,1.17,0.83,3.85,2.15,3.16,2.15,1.32,-0.011,0.015,0.008,-0.003,0.015
1627846,0.566,0.434,0.547,0.39,0.289,1.24,0.67,0.86,0.95,0.74,2.14,1.64,2.07,1.48,1.1,0.094,0.052,0.057,0.097,0.074
1627853,0.439,0.561,0.61,0.305,0.244,0.91,0.52,0.61,0.61,0.61,1.57,2.0,2.17,1.09,0.87,0.097,-0.079,-0.071,0.032,0.125
1627854,0.632,0.368,0.559,0.324,0.203,2.03,0.72,1.07,1.36,1.04,3.88,2.26,3.43,1.99,1.24,0.025,-0.044,-0.062,0.14,0.232
1627863,0.563,0.438,0.576,0.326,0.215,1.7,1.04,1.43,1.09,0.74,3.52,2.74,3.61,2.04,1.35,-0.031,0.015,0.017,-0.047,-0.072
1627884,0.696,0.304,0.522,0.337,0.25,1.81,0.75,1.25,1.0,0.81,4.0,1.75,3.0,1.94,1.44,-0.062,0.065,0.046,-0.047,-0.035
1627885,0.64,0.36,0.6,0.28,0.207,2.18,0.73,1.41,1.18,1.05,4.36,2.45,4.09,1.91,1.41,-0.005,-0.049,-0.024,0.057,0.121
1627936,0.623,0.377,0.503,0.429,0.304,1.69,0.6,0.83,1.31,1.09,3.4,2.06,2.74,2.34,1.66,-0.004,-0.068,-0.067,0.011,0.05
1627982,0.686,0.314,0.6,0.257,0.171,2.6,1.6,2.4,1.2,1.0,4.8,2.2,4.2,1.8,1.2,0.043,0.336,0.197,0.107,0.24
1628021,0.548,0.452,0.591,0.348,0.259,2.9,1.7,2.33,2.01,1.64,5.0,4.12,5.39,3.17,2.36,0.075,0.048,0.058,0.071,0.078
1628035,0.8,0.2,0.45,0.5,0.35,0.7,0.1,0.1,0.7,0.5,1.6,0.4,0.9,1.0,0.7,-0.056,-0.115,-0.262,0.135,0.087
1628365,0.554,0.446,0.554,0.356,0.267,2.0,1.0,1.36,1.36,1.0,4.0,3.21,4.0,2.57,1.93,0.004,-0.05,-0.024,-0.017,-0.088
1628366,0.63,0.37,0.51,0.41,0.29,3.36,1.44,2.04,2.42,1.92,7.22,4.24,5.84,4.7,3.32,-0.035,-0.024,-0.028,-0.043,-0.04
1628367,0.603,0.397,0.531,0.388,0.327,2.69,1.18,1.68,1.83,1.58,4.91,3.23,4.32,3.16,2.66,0.045,0.001,0.012,0.021,-0.019
1628368,0.494,0.506,0.635,0.313,0.247,2.44,1.84,2.27,1.77,1.47,4.73,4.85,6.08,3.0,2.37,0.023,0.025,0.003,0.037,0.017
1628369,0.583,0.417,0.548,0.396,0.321,2.31,1.23,1.58,1.71,1.53,4.77,3.4,4.48,3.23,2.62,-0.021,-0.006,-0.025,-0.027,-0.026
1628370,0.628,0.372,0.5,0.389,0.301,1.65,0.53,0.78,1.15,0.96,2.58,1.53,2.05,1.6,1.24,0.156,-0.014,0.008,0.172,0.184
1628371,0.728,0.272,0.39,0.553,0.461,3.11,0.81,1.04,2.67,2.33,6.15,2.3,3.3,4.67,3.89,0.001,-0.004,-0.054,0.009,-0.013
1628372,0.566,0.434,0.56,0.375,0.274,3.48,1.49,2.14,2.48,2.07,5.94,4.57,5.88,3.94,2.88,0.081,-0.035,-0.011,0.066,0.104
1628373,0.644,0.356,0.51,0.411,0.312,2.12,0.94,1.29,1.66,1.45,4.74,2.62,3.75,3.03,2.3,-0.051,-0.003,-0.025,-0.004,0.026
1628374,0.733,0.267,0.438,0.499,0.381,4.06,1.19,1.96,2.96,2.49,7.85,2.87,4.69,5.35,4.09,0.006,0.043,0.037,-0.021,-0.02
1628378,0.597,0.403,0.583,0.322,0.237,2.75,1.32,1.97,1.77,1.43,5.78,3.9,5.65,3.11,2.29,-0.029,-0.025,-0.024,0.001,0.006
1628379,0.584,0.416,0.529,0.381,0.268,2.11,0.96,1.35,1.44,1.18,3.77,2.69,3.42,2.46,1.73,0.063,-0.005,0.023,0.033,0.086
1628380,0.715,0.285,0.447,0.48,0.359,2.16,0.81,1.34,1.45,1.15,4.85,1.94,3.03,3.26,2.44,-0.058,0.052,0.069,-0.106,-0.131
1628381,0.758,0.243,0.335,0.611,0.479,4.01,0.97,1.3,3.45,2.97,8.3,2.66,3.67,6.7,5.25,-0.04,0.009,-0.017,-0.055,-0.054
1628382,0.585,0.415,0.566,0.36,0.289,1.93,0.94,1.37,1.34,1.13,3.63,2.57,3.51,2.24,1.79,0.026,0.002,0.017,0.037,0.026
1628384,0.608,0.392,0.564,0.34,0.25,2.23,1.01,1.52,1.41,1.16,4.34,2.79,4.03,2.42,1.78,0.007,0.001,0.002,0.011,0.03
1628386,0.859,0.141,0.281,0.619,0.496,4.2,0.5,1.01,3.26,2.66,8.73,1.43,2.86,6.29,5.04,-0.04,-0.01,-0.016,-0.054,-0.097
1628388,0.619,0.381,0.464,0.464,0.369,1.28,0.5,0.63,1.07,0.89,2.26,1.39,1.7,1.7,1.35,0.067,-0.007,0.005,0.069,0.051
1628389,0.73,0.27,0.423,0.498,0.382,2.3,0.64,1.1,1.61,1.39,5.07,1.88,2.94,3.46,2.66,-0.069,-0.013,0.002,-0.1,-0.093
1628390,0.623,0.377,0.552,0.381,0.285,1.42,0.62,0.92,0.98,0.81,2.81,1.7,2.49,1.72,1.28,0.007,0.004,-0.001,0.019,0.023
1628391,0.742,0.258,0.355,0.613,0.516,1.36,0.27,0.36,1.27,1.0,2.09,0.73,1.0,1.73,1.45,0.156,0.002,-0.016,0.187,0.104
1628395,0.714,0.286,0.384,0.559,0.452,2.88,0.86,1.26,2.28,1.84,5.65,2.26,3.04,4.42,3.58,-0.004,0.02,0.05,-0.043,-0.095
1628396,0.294,0.706,0.706,0.176,0.176,0.25,0.88,0.88,0.13,0.13,0.63,1.5,1.5,0.38,0.38,-0.113,0.225,0.218,-0.222,-0.259
1628398,0.669,0.331,0.465,0.47,0.357,3.59,1.28,1.76,2.81,2.35,7.27,3.6,5.05,5.11,3.88,-0.017,-0.004,-0.021,-0.018,-0.014
1628400,0.634,0.366,0.506,0.404,0.266,1.89,0.68,0.92,1.38,1.02,3.83,2.21,3.06,2.44,1.61,-0.011,-0.049,-0.069,0.006,0.021
1628401,0.581,0.419,0.516,0.452,0.435,1.31,0.38,0.46,1.23,1.23,2.77,2.0,2.46,2.15,2.08,-0.025,-0.149,-0.16,0.005,-0.014
1628403,0.657,0.343,0.493,0.463,0.343,1.0,0.41,0.59,0.77,0.64,2.0,1.05,1.5,1.41,1.05,-0.005,0.037,0.042,-0.003,0.0
1628404,0.648,0.352,0.496,0.42,0.313,3.35,1.21,1.74,2.52,2.03,6.47,3.52,4.95,4.19,3.13,0.011,-0.017,-0.022,0.032,0.03
1628405,0.776,0.224,0.379,0.586,0.397,2.3,0.5,0.8,1.9,1.2,4.5,1.3,2.2,3.4,2.3,-0.006,0.077,0.029,-0.009,-0.1
1628407,0.575,0.425,0.593,0.321,0.25,1.77,0.93,1.34,1.14,1.0,3.5,2.59,3.61,1.95,1.52,0.006,0.0,-0.001,0.021,0.047
1628408,1.0,0.0,0.25,0.75,0.75,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.5,1.5,1.5,-0.049,0.0,-0.381,0.038,-0.046
1628410,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.658,0.675,0.0,0.0
1628411,0.601,0.399,0.561,0.375,0.302,1.79,0.62,1.0,1.28,1.09,3.4,2.26,3.17,2.12,1.71,0.026,-0.082,-0.052,0.041,0.025
1628412,0.49,0.51,0.643,0.247,0.165,1.4,0.88,1.24,0.78,0.54,2.5,2.6,3.28,1.26,0.84,0.061,-0.008,0.015,0.065,0.045
1628415,0.562,0.438,0.595,0.32,0.254,3.25,1.85,2.53,2.3,2.02,5.94,4.63,6.28,3.38,2.68,0.044,0.034,0.026,0.115,0.142
1628418,0.844,0.156,0.281,0.719,0.625,1.46,0.08,0.15,1.38,1.15,2.08,0.38,0.69,1.77,1.54,0.164,-0.155,-0.08,0.182,0.083
1628420,0.667,0.333,0.667,0.222,0.111,1.0,0.0,0.33,0.33,0.0,2.0,1.0,2.0,0.67,0.33,0.012,-0.364,-0.223,0.229,0.0
1628422,0.597,0.403,0.56,0.352,0.264,1.28,0.48,0.68,0.95,0.83,2.38,1.6,2.23,1.4,1.05,0.017,-0.053,-0.06,0.105,0.152
1628425,0.586,0.414,0.543,0.406,0.342,1.79,0.83,1.1,1.44,1.38,3.13,2.21,2.9,2.17,1.83,0.056,0.011,0.007,0.092,0.138
1628436,0.846,0.154,0.262,0.671,0.53,3.25,0.55,0.75,2.7,2.35,6.3,1.15,1.95,5.0,3.95,-0.012,0.103,0.012,-0.043,-0.044
