,Player,Pos,3P%,2P%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS
1799,Tang Hamilton,SF,0.0,0.556,0.7,1.3,0.6,0.4,0.0,0.2,1.1,2.2
1800,Tarence Kinsey,SG,0.367,0.45933333333333337,0.3666666666666667,0.9333333333333332,0.43333333333333335,0.5333333333333333,0.0,0.5666666666666667,0.9666666666666667,4.433333333333334
1801,Tarik Black,C,0.14775,0.5685,1.8666666666666665,3.0666666666666664,0.5333333333333333,0.3333333333333333,0.48333333333333334,0.7666666666666666,2.3499999999999996,5.0
1802,Tariq Abdul-Wahad,SG,0.30357142857142855,0.36,1.3375,2.1,1.2249999999999999,0.7125,0.42500000000000004,1.2125000000000001,2.125,6.6000000000000005
1803,Tariq Owens,PF,0.0,0.33299999999999996,0.7,0.3,0.0,0.3,0.0,0.0,0.3,1.3
1804,Taurean Green,SG-PG,0.2133333333333333,0.355,0.0,0.6,0.6333333333333334,0.10000000000000002,0.0,0.5333333333333333,0.3,1.6000000000000003
1805,Taurean Prince,SF,0.3595,0.45775,0.55,3.675,1.85,0.8999999999999999,0.425,1.775,2.175,11.350000000000001
1806,Taylor Griffin,SF,0.0,0.5,0.0,0.3,0.1,0.0,0.3,0.1,0.5,1.3
1807,Tayshaun Prince,SF,0.38594736842105265,0.4640526315789474,1.0157894736842108,3.0736842105263165,2.2263157894736842,0.5526315789473685,0.42105263157894735,0.9526315789473683,1.1421052631578947,10.247368421052633
1808,Terance Mann,SG,0.25,0.452,0.1,0.8,1.1,0.2,0.1,0.4,1.0,1.6
1809,Terence Davis,SG,0.396,0.55,0.7,2.7,1.7,0.5,0.2,1.0,1.6,7.7
1810,Terence Morris,SF,0.13699999999999998,0.4386666666666667,0.7333333333333334,1.7666666666666666,0.5333333333333333,0.26666666666666666,0.3,0.5333333333333333,0.9,3.0333333333333337
1811,Terrance Ferguson,SG,0.332,0.6026666666666668,0.39999999999999997,1.0,0.7333333333333333,0.4666666666666666,0.2333333333333333,0.4666666666666666,2.466666666666667,4.733333333333333
1812,Terrance Roberson,SF,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.7,1.0,0.0
1813,Terrel Harris,SG,0.05125,0.28525,0.4,1.15,0.625,0.17500000000000002,0.125,0.9,0.9750000000000001,1.55
1814,Terrell Brandon,PG,0.313,0.4586666666666666,0.6333333333333333,2.733333333333333,8.233333333333334,1.8666666666666665,0.3,1.9666666666666668,1.8333333333333333,15.166666666666666
1815,Terrence Jones,PF,0.24899999999999997,0.456375,1.2125,3.275,0.7624999999999998,0.5125,0.8999999999999999,0.7500000000000001,1.25,7.6625000000000005
1816,Terrence Ross,SG,0.36269999999999997,0.48450000000000004,0.33,2.4799999999999995,1.17,0.9299999999999999,0.36,0.9499999999999998,1.7999999999999996,10.950000000000001
1817,Terrence Williams,SG,0.31425,0.42425,0.325,2.6375,2.0125,0.5375,0.09999999999999999,1.4124999999999999,1.175,6.075
1818,Terry Cummings,PF,,0.429,2.0,2.8,1.0,0.6,0.4,1.2,3.4,8.4
1819,Terry Davis,PF,,0.48,1.3,1.5,0.4,0.1,0.1,0.3,1.8,1.7
1820,Terry Mills,PF,0.2845,0.47750000000000004,0.44999999999999996,2.65,0.7,0.35,0.2,0.6499999999999999,2.2,4.25
